id,created_at,text
252114123729543169,2012-09-29 18:34:25,b'Make sure your grandparents know: Romney could raise taxes on their Social Security benefits. http://t.co/Wcbui1Cu'
251841871112990721,2012-09-29 00:32:35,b'Just 6 weekends left till Election Day\xe2\x80\x94get out there for a Weekend of Action event near you: http://t.co/E1I94P9w'
251822535501565952,2012-09-28 23:15:45,b'\xe2\x80\x9cI\xe2\x80\x99ve got news for Governor Romney and Congressman Ryan: America and Americans are neither dependent nor are we in decline.\xe2\x80\x9d\xe2\x80\x94VP Biden'
251820052876238848,2012-09-28 23:05:53,"b'VP in FL: \xe2\x80\x9cThe American people are so much better, so much stronger, take so much more responsibility than these guys give them credit for.\xe2\x80\x9d'"
251817543147335681,2012-09-28 22:55:55,"b'VP Biden: \xe2\x80\x9cMy dad used to say, Joey, I don\xe2\x80\x99t expect the government to solve my problems, but I do expect them to understand my problems.\xe2\x80\x9d'"
251814998396002304,2012-09-28 22:45:48,"b'VP on the Romney-Ryan Medicare plan: \xe2\x80\x9cYou\xe2\x80\x99d have to reach into your pocket and come up with another $6,400 a year.\xe2\x80\x9d'"
251812444815642624,2012-09-28 22:35:39,b'\xe2\x80\x9cThe action that the President took with regard to Medicare has made the system solvent \xe2\x80\xa6 through 2024.\xe2\x80\x9d\xe2\x80\x94VP Biden in Florida'
251809822675202048,2012-09-28 22:25:14,b'VP Biden: \xe2\x80\x9cJust look at the facts. President Obama has increased the benefits available to people on Medicare today by the action he took.\xe2\x80\x9d'
251790994331275265,2012-09-28 21:10:25,"b'RT @OFA_FL: ""Why do I like @JoeBiden? Because he\'s a straight shooter.""\xe2\x80\x94Fabio, an #Obama2012 supporter at today\'s Tamarac event. http:// ...'"
251770321999376384,2012-09-28 19:48:17,b'VP Biden on Romney\xe2\x80\x99s plan: \xe2\x80\x9cThe average senior would have to pay $460 more in taxes for their Social Security.\xe2\x80\x9d http://t.co/sPE9uPUq'
251742825576804353,2012-09-28 17:59:01,b'Mitt Romney\xe2\x80\x99s tax plan could lead to higher costs for seniors\xe2\x80\x94send an eCard to spread the word: http://t.co/oSKjWAY0'
251727106101374976,2012-09-28 16:56:33,b'VP Biden is in Florida today to talk about the stark choice on Social Security in this election. Get the facts: http://t.co/vHOF5odq'
251492490962665473,2012-09-28 01:24:17,b'VIDEO: President Obama\xe2\x80\x99s plan for creating jobs and strengthening the middle class. http://t.co/YShaaNzK'
251474215939743744,2012-09-28 00:11:39,b'RT @lacasablanca: PHOTO: @VP Biden greets high school band Mariachi Halcon @ Hispanic Heritage Month event @ the Naval Observatory #HHM: ...'
251348261779156992,2012-09-27 15:51:10,b'40 days. Let\xe2\x80\x99s do this thing. http://t.co/ki0Nga0r http://t.co/t7BjtPis'
251130048365617152,2012-09-27 01:24:03,b'The best thing you\xe2\x80\x99ll read today: http://t.co/mqiZ0OII'
251114532552978432,2012-09-27 00:22:25,"b'Fired up, ready for Joe in Chesterfield, VA: http://t.co/fXptjksG'"
251040908085178368,2012-09-26 19:29:51,b'The choice on women\xe2\x80\x99s health couldn\xe2\x80\x99t be clearer: http://t.co/VUBolMN0'
250729980923899906,2012-09-25 22:54:20,"b'Registering to vote takes less than 5 minutes. Do it today, then spread the word: http://t.co/UCLAXnZn'"
250705133346902016,2012-09-25 21:15:36,"b'VP: \xe2\x80\x9cI\xe2\x80\x99ve got news for Gov. Romney and Congressman Ryan: Gentlemen, it has never, ever been a good bet to bet against the American people.\xe2\x80\x9d'"
250702657327607808,2012-09-25 21:05:45,"b'\xe2\x80\x9cWe owe those of you who served, we owe the families of those who have served, an incredible debt.\xe2\x80\x9d\xe2\x80\x94VP Biden in Virginia'"
250700116036567040,2012-09-25 20:55:40,b'VP: \xe2\x80\x9cHow could Gov. Romney and Congressman Ryan have such a profound misunderstanding of who the American people are?\xe2\x80\x9d'
250697572702904321,2012-09-25 20:45:33,b'\xe2\x80\x9cWe don\xe2\x80\x99t think it is a culture of dependency when a 27-year-old couple with a couple of kids gets a child care tax credit.\xe2\x80\x9d\xe2\x80\x94VP Biden'
250695053180297216,2012-09-25 20:35:33,b'VP: \xe2\x80\x9cWe do not think it creates a culture of dependency when a 79-year-old widow living alone has access to Medicare and Social Security.\xe2\x80\x9d'
250692544692895745,2012-09-25 20:25:34,"b'\xe2\x80\x9cInstead of attacking folks who work for a living and pay their way, Romney should be respecting their hard work.\xe2\x80\x9d\xe2\x80\x94VP Biden'"
250690046603190272,2012-09-25 20:15:39,"b'\xe2\x80\x9cThey turn Medicare into a voucher system, and they put insurance companies back in control of your health.\xe2\x80\x9d\xe2\x80\x94VP Biden on Romney-Ryan'"
250687565533966336,2012-09-25 20:05:47,b'On Romney-Ryan: \xe2\x80\x9cTheir budget calls for massive cuts to education. They cut $4.9 billion in 1 year out of elementary &amp; secondary education.\xe2\x80\x9d'
250684984577388544,2012-09-25 19:55:32,b'VP on the GOP: \xe2\x80\x9cThey say they care about the middle class. Isn\xe2\x80\x99t it amazing how they discovered the middle class at their convention?\xe2\x80\x9d'
250682271504400384,2012-09-25 19:44:45,"b'\xe2\x80\x9cWe put forward a concrete plan to cut the debt by $4 trillion in the next 10 years.\xe2\x80\x9d\xe2\x80\x94Vice President Biden in Chesterfield, VA'"
250633091016704001,2012-09-25 16:29:20,"b'RT @OFA_VA: VPOTUS: ""If the 47 percent doesn\xe2\x80\x99t make it, the country doesn\xe2\x80\x99t make it."" #ReadyforJoe'"
250628846532034561,2012-09-25 16:12:28,"b'RT @OFA_VA: More ""Fired up, ready to go"" chanting for VP @JoeBiden. Really great mood at the fairgrounds here in Chesterfield.'"
250366223139889153,2012-09-24 22:48:53,"b'Don\'t wonder ""what if""\xe2\x80\x94give Dinner with Barack a shot before this great campaign tradition comes to an end. http://t.co/56XISaZB'"
250324111673413632,2012-09-24 20:01:34,b'A favorite Joe photo: http://t.co/0GWBE8aa'
250290721221910530,2012-09-24 17:48:53,b'Get a free Obama-Biden car magnet in 3 easy steps: http://t.co/HWfU18jM http://t.co/5dbukpXt'
250258701599010816,2012-09-24 15:41:38,"b'RT @VP: PHOTO: The VP\xe2\x80\x99s 36.75 lb pumpkin has made it home to the Naval Observatory from New London, NH. http://t.co/jCPweHut'"
250045083863351296,2012-09-24 01:32:48,"b'Before voting even starts, Romney\xe2\x80\x99s already written off half the country. Be part of the team that fights for everyone: http://t.co/invfbJhl'"
250024004725903362,2012-09-24 00:09:02,b'Check out some highlights from the VP\xe2\x80\x99s trip to New Hampshire\xe2\x80\x94then commit to vote: http://t.co/ED5yteKU'
249937863293149184,2012-09-23 18:26:44,b'Connect with the campaign on Facebook and get a free Obama-Biden car magnet! http://t.co/ZLohF0cE'
249654642433204225,2012-09-22 23:41:20,b'Touchdown Joe: http://t.co/sYgvdnlh'
249613997765173248,2012-09-22 20:59:49,"b'Grins in Dartmouth, New Hampshire: http://t.co/wIGxlMqI'"
249326033071915008,2012-09-22 01:55:33,"b'\xe2\x80\x9cThis is not a country of victims. This is a country where when people get knocked down, they get back up.\xe2\x80\x9d #VPinNH'"
249323561725067265,2012-09-22 01:45:43,"b'\xe2\x80\x9cWe see a future where everyone\xe2\x80\x94everyone, rich and poor\xe2\x80\x94does their part and has a part.\xe2\x80\x9d\xe2\x80\x94VP Biden'"
249320998816604160,2012-09-22 01:35:32,"b'Written off by Romney: \xe2\x80\x9c9 million children, young adults from working-class families, who are in college because of Pell Grants.\xe2\x80\x9d'"
249318460306374657,2012-09-22 01:25:27,b'Written off by Romney: \xe2\x80\x9cThe 63-year-old Vietnam War veteran who goes to the VA hospital once a week to get help and treatment.\xe2\x80\x9d'
249315988800167937,2012-09-22 01:15:38,"b'Among those Romney disdained: \xe2\x80\x9cThe 78-year-old widow living on Social Security and Medicare, which she worked her whole life to earn.\xe2\x80\x9d'"
249313510197174273,2012-09-22 01:05:47,"b'VP on Romney\xe2\x80\x99s 47% comment: \xe2\x80\x9cLet\xe2\x80\x99s take a look at the people who they think he has no responsibility toward, or who are dependent.\xe2\x80\x9d'"
249310942154854400,2012-09-22 00:55:35,b'\xe2\x80\x9cI believe he genuinely believes that nearly half this country is made up of people who see themselves as victims.\xe2\x80\x9d\xe2\x80\x94VP Biden on Romney'
249308450083979264,2012-09-22 00:45:41,b'\xe2\x80\x9cWe are certain we will meet the goal in this country of once again having the highest percentage of college graduates by 2020.\xe2\x80\x9d #VPinNH'
249305887007719424,2012-09-22 00:35:29,b'VP Biden: \xe2\x80\x9cWe\xe2\x80\x99ve invested in early education to eliminate the achievement gap before kids hit second grade.\xe2\x80\x9d'
249303366637858816,2012-09-22 00:25:29,b'\xe2\x80\x9cWe capped student loan repayments at 10 percent of your disposable income. It matters in what you\xe2\x80\x99ll be able to do.\xe2\x80\x9d\xe2\x80\x94VP Biden'
249300932502896640,2012-09-22 00:15:48,b'\xe2\x80\x9cJill has an expression: Any nation that out-educates us will out-compete us. It means we must be the best-educated nation in the world.\xe2\x80\x9d'
249297410726174720,2012-09-22 00:01:49,b'VP Biden stands up for the 47% of Americans who Romney wrote off this week: http://t.co/rcJ8dPWi'
249292696328486913,2012-09-21 23:43:05,b'VP Biden: \xe2\x80\x9cThe President and I have a fundamentally different vision for this country and a fundamentally different value set.\xe2\x80\x9d'
249235778331353090,2012-09-21 19:56:54,"b'RT @OFA_NH: ""It\'s never been a good bet to bet against the American people. Never, ever."" \xe2\x80\x93@JoeBiden at @Dartmouth College http://t.co/f ...'"
249202236062842880,2012-09-21 17:43:38,b'How the Bidens do fall (with a 36-pound pumpkin): http://t.co/qvCfv0lZ'
249163650097631233,2012-09-21 15:10:18,"b""RT @OFA_NH: It's a beautiful day to see @JoeBiden and Dr. Jill Biden in @Dartmouth. We're very excited to see everyone this morning! #VPinNH"""
248943057079246848,2012-09-21 00:33:44,"b'One year ago today, President Obama ended \xe2\x80\x9cDon\xe2\x80\x99t Ask, Don\xe2\x80\x99t Tell"": http://t.co/dkTgYnwz'"
248879122443563008,2012-09-20 20:19:41,"b""You've got to get involved\xe2\x80\x94we've got the last Dinner with Barack of this campaign coming up: http://t.co/vXv9T3y7"""
248865182061821952,2012-09-20 19:24:17,"b'RT @Vets4Obama: One year ago today, we made DADT history. Send an eCard to celebrate the progress we\xe2\x80\x99ve made: http://t.co/TGIyhoFN http: ...'"
248820741821313024,2012-09-20 16:27:43,"b'Grabbing a bite in Muscatine, Iowa: http://t.co/5FWSbVTm'"
248589250801590272,2012-09-20 01:07:50,b'Check out the highlights from Dr. Jill Biden\xe2\x80\x99s trip to colleges in Minnesota and Pennsylvania last week: http://t.co/WUrFsJrE'
248540102232510464,2012-09-19 21:52:33,b'Pass it on: http://t.co/CMqZ5hj2'
248486116712398848,2012-09-19 18:18:01,"b'PHOTOS: With just eight days to go until early voting starts in Iowa, VP Biden found folks fired up and ready to go. http://t.co/aHUBmbgV'"
248459309468508161,2012-09-19 16:31:30,b'Join Americans of faith who are supporting @BarackObama: http://t.co/ED4u9a0Q'
248434621958737920,2012-09-19 14:53:24,b'Pumpkin time means it\xe2\x80\x99s voting season in the Hawkeye State: http://t.co/eUhTy0uv'
248104572214710272,2012-09-18 17:01:54,b'Watch Gloria\xe2\x80\x99s story\xe2\x80\x94it\xe2\x80\x99s powerful stuff: http://t.co/K5bHn04D'
248091433163186178,2012-09-18 16:09:41,b'RT @OFA_IA: Mary and her donkey are fired up and ready to welcome @JoeBiden to Ottumwa! #BidenIA http://t.co/0vWaVT79'
248066539645968384,2012-09-18 14:30:46,"b""VP in Iowa: \xe2\x80\x9cIt's time to stand up for the middle class.  And you can start moving in that direction in 10 days when early voting starts.\xe2\x80\x9d"""
248063962116149250,2012-09-18 14:20:32,"b""\xe2\x80\x9cI don't live in a country that's dependent or declining. There is no give-up anywhere in America.\xe2\x80\x9d\xe2\x80\x94VP Biden"""
248061545211387904,2012-09-18 14:10:55,b'VP: \xe2\x80\x9cThe President and I have a different way forward. We know the way to create jobs is the old-fashioned way\xe2\x80\x94from the middle out.\xe2\x80\x9d'
248057681519198208,2012-09-18 13:55:34,b'VP Biden on Romney: \xe2\x80\x9cHe is totally out of touch with the reality of what ordinary Americans deal with every day. He does not get it.\xe2\x80\x9d'
248055195274194944,2012-09-18 13:45:41,b'VP Biden in IA: \xe2\x80\x9cThe President has brought more trade cases against China in one term than the Bush administration did in eight years.\xe2\x80\x9d'
248052635800834048,2012-09-18 13:35:31,"b""\xe2\x80\x9cPresident Obama understands that creating jobs here, keeping jobs here, bringing jobs back to America, that's the job of the President.\xe2\x80\x9d"""
248050116743815168,2012-09-18 13:25:31,"b'On Romney\xe2\x80\x99s jobs plan: \xe2\x80\x9cIt will create 800,000 jobs\xe2\x80\x94all of them overseas\xe2\x80\x94and we\xe2\x80\x99re being lectured by this guy about getting tough on China?\xe2\x80\x9d'"
248047655371038720,2012-09-18 13:15:44,"b'VP on Romney (2/2): \xe2\x80\x9cThe President won that case. As a consequence, 1,000 workers are making tires in this country and earning a good wage.\xe2\x80\x9d'"
248046356759973888,2012-09-18 13:10:34,b'VP on Romney (1/2): \xe2\x80\x9cHe called the President a protectionist for stepping up and stopping an unfair surge of Chinese automobile tires.\xe2\x80\x9d'
248043321367351297,2012-09-18 12:58:30,b'VP in Iowa: \xe2\x80\x9cIsn\xe2\x80\x99t it great having a President who thinks it matters whether or not there\xe2\x80\x99s still an auto industry in the United States?\xe2\x80\x9d'
247819558881226752,2012-09-17 22:09:21,"b'RT @OFA_IA: Suzie came out to support the Vice President because ""everyday he supports me, the middle class"" #BidenIa http://t.co/2EsjXdP0'"
247806478382141443,2012-09-17 21:17:23,b'50 days left till the election\xe2\x80\x94sign up to make a difference now: http://t.co/O7r8tR7Q'
247803979197718529,2012-09-17 21:07:27,b'Just a few ways President Obama is moving this country forward: http://t.co/mp5MWqZJ'
247783105342099456,2012-09-17 19:44:30,b'RT @LatinosforObama: Inspiring letter to the President. http://t.co/EFKDsSm6 #Latinos2012'
247408396804952064,2012-09-16 18:55:33,b'Join Dr. Jill Biden as a woman for Obama: http://t.co/kszOwwe9'
247407160340922370,2012-09-16 18:50:38,"b'\xe2\x80\x9cFrom now until Election Day, I want to ask for everything you\xe2\x80\x99ve got to help support President Obama and my husband.\xe2\x80\x9d\xe2\x80\x94Dr. Biden in PA'"
247404651106955264,2012-09-16 18:40:40,b'Dr. Biden: \xe2\x80\x9cThat means talking to all the women in your lives\xe2\x80\x94ask them who they trust to stand up for women &amp; to keep expanding our rights.\xe2\x80\x9d'
247402188677197824,2012-09-16 18:30:52,b'Dr. Biden in Pittsburgh: \xe2\x80\x9cWe\xe2\x80\x99ve got to realize how far we\xe2\x80\x99ve come\xe2\x80\x94and we\xe2\x80\x99ve got to do our part to keep moving forward.\xe2\x80\x9d #Women2012'
247399626007773184,2012-09-16 18:20:41,"b'\xe2\x80\x9cFor women of my generation, we know we can\xe2\x80\x99t go back and refight those same battles that we fought years or decades ago.\xe2\x80\x9d\xe2\x80\x94Dr. Biden'"
247397151716556801,2012-09-16 18:10:52,b'\xe2\x80\x9cNow insurance companies will no longer be able to charge us more for our coverage just because we\xe2\x80\x99re women.\xe2\x80\x9d\xe2\x80\x94Dr. Biden in PA'
247394794194759680,2012-09-16 18:01:29,b'Dr. B: \xe2\x80\x9cThe President has appointed more women to cabinet-level positions &amp; more women to the federal bench in his 1st term than anyone.\xe2\x80\x9d'
247392090097582080,2012-09-16 17:50:45,b'\xe2\x80\x9cIt\xe2\x80\x99s no surprise that the very first bill the President signed helped make it easier for women to earn the same pay as men.\xe2\x80\x9d\xe2\x80\x94Dr. Biden'
247389534667542528,2012-09-16 17:40:35,b'Dr. Biden on VP Biden: \xe2\x80\x9cHe always says his proudest accomplishment was pushing for and passing the Violence Against Women Act.\xe2\x80\x9d'
247387050557444096,2012-09-16 17:30:43,b'Dr. Jill Biden: \xe2\x80\x9cBarack is the son of a single mother who worked hard to pay the bills.\xe2\x80\x9d'
247384044030005248,2012-09-16 17:18:46,"b'\xe2\x80\x9cI\xe2\x80\x99ve seen firsthand how Barack and Joe stand up for the rights and freedoms of women every day.\xe2\x80\x9d\xe2\x80\x94Dr. Biden in Pittsburgh, PA'"
247364015905447937,2012-09-16 15:59:12,b'\xe2\x80\x9cI\xe2\x80\x99m in love with a teacher\xe2\x80\x9d: http://t.co/LpuLBtnD'
247090088142569472,2012-09-15 21:50:42,"b'Dr. Jill Biden: \xe2\x80\x9cAt the end of the day, it\xe2\x80\x99s not Barack or Joe alone that are going to move this country forward. It\xe2\x80\x99s you.\xe2\x80\x9d'"
247087527121547265,2012-09-15 21:40:31,b'\xe2\x80\x9cI know that our President and Vice President are fighting for the values that have always made our country so great.\xe2\x80\x9d #DrBiden2012'
247085104244088832,2012-09-15 21:30:54,b'\xe2\x80\x9cHe\xe2\x80\x99s directed his entire administration to make the needs of military families a priority.\xe2\x80\x9d\xe2\x80\x94Dr. Biden on President Obama'
247082492694253568,2012-09-15 21:20:31,b'Dr. Jill Biden on President Obama: \xe2\x80\x9cHe implemented and expanded the G.I. Bill and signed tax cuts for businesses who hire veterans.\xe2\x80\x9d'
247080011134300160,2012-09-15 21:10:39,b'\xe2\x80\x9cThey\xe2\x80\x99re making smart investments to raise standards for teaching and learning in our public schools.\xe2\x80\x9d\xe2\x80\x94Dr. Biden on POTUS &amp; VPOTUS'
247077638236147713,2012-09-15 21:01:14,b'Dr. Biden on POTUS &amp; VPOTUS: \xe2\x80\x9cThey are giving students the right to repay their loans at a fixed percentage of their income.\xe2\x80\x9d'
247074973221539841,2012-09-15 20:50:38,"b'\xe2\x80\x9cLike most teachers, it isn\xe2\x80\x99t just what I do\xe2\x80\x94it is who I am.\xe2\x80\x9d\xe2\x80\x94Dr. Jill Biden in Michigan'"
247072422375870464,2012-09-15 20:40:30,b'Dr. Biden: \xe2\x80\x9cSo many issues I care deeply about are all at stake here in 2012.\xe2\x80\x99'
247070001423605760,2012-09-15 20:30:53,b'\xe2\x80\x9cThis election is personal to me. And it\xe2\x80\x99s not just because my husband\xe2\x80\x99s name is on the ballot.\xe2\x80\x9d\xe2\x80\x94Dr. Jill Biden in MI'
247059793813053441,2012-09-15 19:50:19,"b'RT @OFA_MI: ""Our administration is fighting to make higher education affordable to the middle class."" - Dr. Biden'"
247032214620082176,2012-09-15 18:00:44,"b'RT @OFA_MI: Dr. Biden in Grand Rapids: ""@BarackObama and my husband are fighting for you every single day."" http://t.co/75UM8PfA'"
246780879488315392,2012-09-15 01:22:01,"b'In case you missed it, VP Biden rallied students in Eau Claire, Wisconsin yesterday: http://t.co/mFqjvKrd'"
246757090809491456,2012-09-14 23:47:29,"b'Go backstage with VP Biden, President Obama, and the First Lady at #DNC2012: http://t.co/y6HCULSI'"
246727716865458176,2012-09-14 21:50:46,b'\xe2\x80\x9cYou can find out all the information you need at our websites: http://t.co/sdY1NV9E and http://t.co/ySGMlxjt.\xe2\x80\x9d\xe2\x80\x94Dr. Biden'
246725175641530368,2012-09-14 21:40:40,"b'Dr. B: \xe2\x80\x9cEvery day, Barack and Joe are working so that every single American has an opportunity to provide for themselves &amp; their families.\xe2\x80\x9d'"
246722682018738177,2012-09-14 21:30:45,b'\xe2\x80\x9cThe President has a plan to train 2 million workers through partnerships between businesses and community colleges.\xe2\x80\x9d #DrBiden2012'
246720139087728641,2012-09-14 21:20:39,b'Dr. Biden: \xe2\x80\x9cCommunity colleges are a cornerstone of our education policies.\xe2\x80\x9d'
246717623109287936,2012-09-14 21:10:39,b'Dr. Biden on POTUS and VPOTUS: \xe2\x80\x9cThey doubled funding for Pell Grants and fought to make sure that student loan interest rates didn\xe2\x80\x99t go up.\xe2\x80\x9d'
246713621760069632,2012-09-14 20:54:45,b'\xe2\x80\x9cBarack and Joe are working hard to invest in education and make it easier for young people to afford college.\xe2\x80\x9d\xe2\x80\x94Dr. Jill Biden in MN'
246710041082732544,2012-09-14 20:40:32,"b'Dr. Biden in MN: \xe2\x80\x9cI\xe2\x80\x99m proud of this administration because I know that every single day, President Obama &amp; my husband are fighting for you.\xe2\x80\x9d'"
246706004224536576,2012-09-14 20:24:29,"b'RT @OFA_MN: ""I often say that my students are my heroes."" Jill Biden, a community college professor, at @NorthHennepin #SLOTUSMN http:// ...'"
246704589385121792,2012-09-14 20:18:52,"b'Dr. Jill Biden is hitting the campaign trail with stops in Minnesota, Michigan &amp; Pennsylvania\xe2\x80\x94we\xe2\x80\x99ll be covering all the action right here.'"
246681480028368896,2012-09-14 18:47:02,b'RT @VP: PHOTO: VP walks down the WH colonnade with Olympic Gold Medalist @judo_kayla Harrison today. (WH Photo) #1is2many http://t.co/f0 ...'
246391705018966016,2012-09-13 23:35:34,b'VP Biden in WI: \xe2\x80\x9cAmerica is coming back. We\xe2\x80\x99re not going back. We\xe2\x80\x99re going forward.\xe2\x80\x9d'
246389178403803136,2012-09-13 23:25:32,"b'\xe2\x80\x9cWe see a future where America leads not only by the example of our power, but by the power of our example.\xe2\x80\x9d\xe2\x80\x94VP Biden'"
246386738342264833,2012-09-13 23:15:50,"b'\xe2\x80\x9cOur plan focuses first on education\xe2\x80\x94100,000 new science and math teachers in the next 10 years.\xe2\x80\x9d\xe2\x80\x94VP Biden in Eau Claire, WI'"
246384151052296192,2012-09-13 23:05:33,b'VP Biden on Romney-Ryan: \xe2\x80\x9cThey are not for Medicare. They are for a plan called Vouchercare.\xe2\x80\x9d'
246381663054086144,2012-09-13 22:55:40,"b""VP on the GOP: \xe2\x80\x9cWhat they're proposing will not extend the life of Medicare. It will actually put the trust fund in jeopardy in 2016.\xe2\x80\x9d"""
246379132282347520,2012-09-13 22:45:37,"b'VP Biden on Romney-Ryan: \xe2\x80\x9cTo them, it doesn\xe2\x80\x99t matter much where American companies put their money or where they create jobs.\xe2\x80\x9d'"
246374100975628288,2012-09-13 22:25:37,"b'\xe2\x80\x9cThe Romney-Ryan budget calls for massive cuts in elementary and secondary education.\xe2\x80\x9d\xe2\x80\x94VP Biden in Eau Claire, WI'"
246371621630246912,2012-09-13 22:15:46,b'VP in WI: \xe2\x80\x9c6 out of every 10 jobs in the next 10 years are going to require a degree or certificate beyond high school\xe2\x80\x94we must be prepared.\xe2\x80\x9d'
246368033327685632,2012-09-13 22:01:31,b'\xe2\x80\x9cThe President &amp; I know neither one of us would be standing where we are today were it not for help we received in scholarships and loans.\xe2\x80\x9d'
246364643491201025,2012-09-13 21:48:02,"b'VP: \xe2\x80\x9cThe President &amp; I have a fundamentally different vision than Gov. Romney &amp; Congressman Ryan, and a different value set that guides us.\xe2\x80\x9d'"
246360646902505472,2012-09-13 21:32:11,"b'Eau Claire, WI welcomed VP Biden with flair today: http://t.co/WrDY5Q4r'"
246275803220955137,2012-09-13 15:55:01,b'RT @VP: Read the statement from VP Biden marking the 18th anniversary of #VAWA -- http://t.co/m0HTahyh #1is2many'
246039307058552834,2012-09-13 00:15:16,b'President Obama on the values and faith that guide him\xe2\x80\x94and our country\xe2\x80\x94through difficult times: http://t.co/v2wAULSt'
246001817425694720,2012-09-12 21:46:18,"b'\xe2\x80\x9cLike generations before us, you didn\xe2\x80\x99t lose faith. You fought back. You didn\xe2\x80\x99t give up, you got up.\xe2\x80\x9d\xe2\x80\x94VP Biden'"
245999263132315648,2012-09-12 21:36:09,b'RT @OFA_OH: .@BarackObama and I are about bringing good jobs back to America.\xe2\x80\x94@JoeBiden at Wright State. #MadeInOhio'
245996199671373824,2012-09-12 21:23:59,"b'\xe2\x80\x9cWe have a lot of obligations\xe2\x80\x94only one truly sacred one, and that is to equip those we send to war &amp; care for those who come home from war.\xe2\x80\x9d'"
245989999386976256,2012-09-12 20:59:20,"b""VP Biden: \xe2\x80\x9cWe've increased benefits for Medicare recipients, and in addition, we've extended the solvency of this system to the year 2024.\xe2\x80\x9d"""
245987236007510016,2012-09-12 20:48:21,b'\xe2\x80\x9cWe\xe2\x80\x99ve set a goal\xe2\x80\x94and we will accomplish it\xe2\x80\x94of creating 1 million new manufacturing jobs by 2016.\xe2\x80\x9d\xe2\x80\x94Vice President Biden'
245985749437128705,2012-09-12 20:42:27,"b""VP: \xe2\x80\x9cOur President knows creating jobs here in America, keeping jobs here, and bringing jobs back to America\xe2\x80\x94that's the job of a President.\xe2\x80\x9d"""
245960245770334208,2012-09-12 19:01:06,b'RT @OFA_OH: .@JoeBiden is getting a warm welcome from the packed crowd at Wright State! #Forward2012  http://t.co/3l8KU0Kl'
245619770861424640,2012-09-11 20:28:11,"b'\xe2\x80\x9cMy personal prayer for all of you is that in every succeeding year, you\xe2\x80\x99re able to sing more than you weep.\xe2\x80\x9d\xe2\x80\x94Vice President Biden'"
245314446405296129,2012-09-11 00:14:56,"b'Pick out your favorite bumper sticker, and we\xe2\x80\x99ll send it to you for free: http://t.co/pyRts2NW'"
245287221580660739,2012-09-10 22:26:45,b'VP Biden swung through Ohio this weekend\xe2\x80\x94and supporters greeted him warmly at every stop: http://t.co/0YR8B6Se'
245276305057263616,2012-09-10 21:43:22,"b""RT @BarackObama: We closed the fundraising gap with Mitt Romney's campaign for the first time since April. That's huge\xe2\x80\x94thank you. http:/ ..."""
245219274392743936,2012-09-10 17:56:46,"b'It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday: http://t.co/mASs8rG0'"
244928569392889856,2012-09-09 22:41:37,b'RT if you agree with VP Biden: http://t.co/UL2DD2S9'
244823723457261568,2012-09-09 15:44:59,"b""\xe2\x80\x9cIt's never been a good bet to bet against America!\xe2\x80\x9d\xe2\x80\x94VP Biden in Zanesville, OH http://t.co/j4u404Wb"""
244598556336476160,2012-09-09 00:50:15,b'Back in action: http://t.co/vJAnKCtx'
244523304105422848,2012-09-08 19:51:13,"b'RT @VP: PHOTO: VP w/ Sen. John Glenn and his wife Annie, Gov. Strickland, and Valerie Biden Owens, in Columbus, OH. (WH Photo) http://t. ...'"
244514105799618560,2012-09-08 19:14:40,"b""RT @OFA_OH: Making a guest appearance at @JoeBiden's stops in Ohio today: the #Heartland2012 RV! http://t.co/eRtip7ou"""
244504232902938624,2012-09-08 18:35:26,"b'More than 700,000 grassroots donations\xe2\x80\x94and counting\xe2\x80\x94to help re-elect President Obama and Vice President Biden: http://t.co/qy9uBR7J'"
244491838122237953,2012-09-08 17:46:11,"b'RT @OFA_OH: ""It\'s good to be here in Zanesville!""--@JoeBiden to roaring applause from the crowd. #Forward2012 http://t.co/2k1F10JW'"
244463073446989824,2012-09-08 15:51:53,"b'We\xe2\x80\x99re kicking off the biggest weekend of action yet, and chances are there\xe2\x80\x99s an event near you. Get out there: http://t.co/0qkmeLJW'"
244229413665906690,2012-09-08 00:23:24,b'Pitch in $5 to the President and Vice President who are working to strengthen the middle class every day: http://t.co/fa8OPwYu'
244187255193886722,2012-09-07 21:35:53,b'President Obama laid out a plan to restore the promise of middle class security last night: http://t.co/S59rpAWJ'
244155961084899328,2012-09-07 19:31:31,b'VP Biden spoke from the heart last night\xe2\x80\x94watch his speech and get inspired all over again: http://t.co/BOZFXUY3'
244132598211829760,2012-09-07 17:58:41,"b'After a great #DNC2012, it\xe2\x80\x99s time to register voters and win this thing\xe2\x80\x94find a weekend of action event near you: http://t.co/4KYvxfrB'"
244099332230492161,2012-09-07 15:46:30,"b'If you\xe2\x80\x99re in for four more years, stand with President Obama and Vice President Biden today: http://t.co/6rYtfyov'"
244085169462579201,2012-09-07 14:50:13,"b'.@BarackObama, @MichelleObama, VP Biden, and Dr. Jill Biden\xe2\x80\x94together again on the campaign trail! Follow @OFA_NH and @OFA_IA for the latest.'"
243908353116479488,2012-09-07 03:07:37,b'Pitch in $5 now to make sure this campaign stays strong all the way to a win in November: http://t.co/4csG0eNG'
